Num_ID,Gene_ID,transcript_ID,# of transcripts
16633,WBGene00021338,['Y34F4.3.1'],1
16634,WBGene00021339,"['Y34F4.4.1', 'Y34F4.4.2', 'Y34F4.4.3']",3
16635,WBGene00021340,"['Y34F4.5a.1', 'Y34F4.5b.1']",2
16636,WBGene00021343,"['Y37B11A.1a.1', 'Y37B11A.1b.1']",2
16637,WBGene00021344,"['Y37B11A.2a.1', 'Y37B11A.2b.1']",2
16638,WBGene00021345,"['Y37B11A.3.1', 'Y37B11A.3.2']",2
16639,WBGene00021346,['Y37E3.1.1'],1
16640,WBGene00021347,['Y37E3.3.1'],1
16641,WBGene00021348,['Y37E3.4.1'],1
16642,WBGene00021349,"['Y37E3.5a.1', 'Y37E3.5b.1', 'Y37E3.5c.1', 'Y37E3.5c.2', 'Y37E3.5d.1']",5
16643,WBGene00021350,"['Y37E3.8a.1', 'Y37E3.8b.1']",2
16644,WBGene00021351,"['Y37E3.10a.1', 'Y37E3.10a.2']",2
16645,WBGene00021352,"['Y37E3.11a.1', 'Y37E3.11b.1', 'Y37E3.11c.1', 'Y37E3.11d.1', 'Y37E3.11e.1', 'Y37E3.11f.1', 'Y37E3.11g.1', 'Y37E3.11h.1', 'Y37E3.11i.1']",9
16646,WBGene00021353,"['Y37E3.13a.1', 'Y37E3.13b.1']",2
16647,WBGene00021354,['Y37E3.16.1'],1
16648,WBGene00021355,"['Y37E3.17a.1', 'Y37E3.17b.1', 'Y37E3.17c.1', 'Y37E3.17d.1']",4
16649,WBGene00021357,['Y37E11AL.1.1'],1
16650,WBGene00021358,"['Y37E11AL.2a.1', 'Y37E11AL.2b.1']",2
16651,WBGene00021359,['Y37E11AL.3.1'],1
16652,WBGene00021362,"['Y37E11AL.6a.1', 'Y37E11AL.6b.1', 'Y37E11AL.6c.1']",3
16653,WBGene00021363,['Y37E11AL.8.1'],1
16654,WBGene00021364,['Y37E11AL.9.1'],1
16655,WBGene00021365,"['Y37E11AM.1a.1', 'Y37E11AM.1b.1']",2
16656,WBGene00021366,"['Y37E11AM.2a.1', 'Y37E11AM.2a.2', 'Y37E11AM.2b.1']",3
16657,WBGene00021367,"['Y37E11AM.3b.1', 'Y37E11AM.3c.1']",2
16658,WBGene00021368,['Y37E11AR.1.1'],1
16659,WBGene00021369,['Y37E11AR.2.1'],1
16660,WBGene00021370,"['Y37E11AR.3a.1', 'Y37E11AR.3a.2', 'Y37E11AR.3a.3', 'Y37E11AR.3a.4', 'Y37E11AR.3b.1', 'Y37E11AR.3c.1']",6
16661,WBGene00021371,['Y37E11AR.4.1'],1
16662,WBGene00021372,"['Y37E11AR.5a.1', 'Y37E11AR.5b.1']",2
16663,WBGene00021373,['Y37E11AR.7.1'],1
16664,WBGene00021374,"['Y37E11B.1a.1', 'Y37E11B.1b.1']",2
16665,WBGene00021375,"['Y37E11B.2.1', 'Y37E11B.2.2', 'Y37E11B.2.3', 'Y37E11B.2.4', 'Y37E11B.2.5', 'Y37E11B.2.6', 'Y37E11B.2.7']",7
16666,WBGene00021376,"['Y37E11B.3a.1', 'Y37E11B.3b.1']",2
16667,WBGene00021377,['Y37E11B.5.1'],1
16668,WBGene00021378,['Y37E11B.6.1'],1
16669,WBGene00021379,"['Y37E11B.7a.1', 'Y37E11B.7b.1']",2
16670,WBGene00021381,"['Y37E11B.10a.1', 'Y37E11B.10b.1']",2
16671,WBGene00021382,"['Y37F4.1.1', 'Y37F4.1.2', 'Y37F4.1.3']",3
16672,WBGene00021383,['Y37F4.2.1'],1
16673,WBGene00021384,['Y37F4.3.1'],1
16674,WBGene00021385,['Y37F4.4.1'],1
16675,WBGene00021386,"['Y37F4.5.1', 'Y37F4.5.2']",2
16676,WBGene00021387,['Y37F4.6.1'],1
16677,WBGene00021388,['Y37F4.7.1'],1
16678,WBGene00021389,['Y38A10A.2.1'],1
16679,WBGene00021390,['Y38A10A.4.1'],1
16680,WBGene00021391,['Y38A10A.6.1'],1
16681,WBGene00021392,['Y38A10A.7.1'],1
16682,WBGene00021394,"['Y38C1AA.1a.1', 'Y38C1AA.1b.1', 'Y38C1AA.1c.1', 'Y38C1AA.1d.1']",4
16683,WBGene00021395,"['Y38C1AA.3a.1', 'Y38C1AA.3b.1', 'Y38C1AA.3b.2']",3
16684,WBGene00021396,"['Y38C1AA.5a.1', 'Y38C1AA.5b.1']",2
16685,WBGene00021397,['Y38C1AA.6.1'],1
16686,WBGene00021398,['Y38C1AA.7.1'],1
16687,WBGene00021400,['Y38C1AA.9.1'],1
16688,WBGene00021401,['Y38C1AA.11.1'],1
16689,WBGene00021402,"['Y38C1AA.12a.1', 'Y38C1AA.12b.1']",2
16690,WBGene00021403,['Y38C1AB.1.1'],1
16691,WBGene00021404,['Y38C1AB.2.1'],1
16692,WBGene00021405,['Y38C1AB.3.1'],1
16693,WBGene00021406,"['Y38C1AB.4a.1', 'Y38C1AB.4b.1', 'Y38C1AB.4c.1', 'Y38C1AB.4d.1']",4
16694,WBGene00021407,['Y38C1AB.5.1'],1
16695,WBGene00021408,['Y38C1AB.6.1'],1
16696,WBGene00021409,['Y38C1AB.7.1'],1
16697,WBGene00021410,['Y38C1BA.1.1'],1
16698,WBGene00021412,['Y38C9B.1.1'],1
16699,WBGene00021413,['Y38C9B.2.1'],1
16700,WBGene00021414,['Y38C9B.3.1'],1
16701,WBGene00021415,"['Y38F2AL.1.1', 'Y38F2AL.1.2', 'Y38F2AL.1.3']",3
16702,WBGene00021416,['Y38F2AL.2.1'],1
16703,WBGene00021417,['Y38F2AL.5.1'],1
16704,WBGene00021419,"['Y38F2AR.1a.1', 'Y38F2AR.1b.1']",2
16705,WBGene00021420,['Y38F2AR.2.1'],1
16706,WBGene00021421,"['Y38F2AR.3a.1', 'Y38F2AR.3b.1', 'Y38F2AR.3c.1', 'Y38F2AR.3d.1']",4
16707,WBGene00021423,"['Y38F2AR.5a.1', 'Y38F2AR.5b.1']",2
16708,WBGene00021425,"['Y38F2AR.7.1', 'Y38F2AR.7.2']",2
16709,WBGene00021427,['Y38F2AR.9.1'],1
16710,WBGene00021428,['Y38F2AR.10.1'],1
16711,WBGene00021430,"['Y38F2AR.12a.1', 'Y38F2AR.12b.1', 'Y38F2AR.12c.1']",3
16712,WBGene00021433,['Y39A3A.2.1'],1
16713,WBGene00021434,['Y39A3A.3.1'],1
16714,WBGene00021435,"['Y39A3A.4.1', 'Y39A3A.4.2']",2
16715,WBGene00021436,"['Y39A3B.1a.1', 'Y39A3B.1b.1']",2
16716,WBGene00021437,"['Y39A3B.2a.1', 'Y39A3B.2b.1']",2
16717,WBGene00021439,"['Y39A3B.5a.1', 'Y39A3B.5b.1', 'Y39A3B.5d.1', 'Y39A3B.5e.1', 'Y39A3B.5f.1']",5
16718,WBGene00021440,"['Y39A3CL.1a.1', 'Y39A3CL.1b.1']",2
16719,WBGene00021441,['Y39A3CL.3.1'],1
16720,WBGene00021442,"['Y39A3CL.4a.1', 'Y39A3CL.4b.1', 'Y39A3CL.4c.1']",3
16721,WBGene00021443,"['Y39A3CL.7a.1', 'Y39A3CL.7b.1']",2
16722,WBGene00021444,"['Y39A3CR.3a.1', 'Y39A3CR.3b.1']",2
16723,WBGene00021446,['Y39A3CR.6.1'],1
16724,WBGene00021448,"['Y39D8A.1a.1', 'Y39D8A.1d.1']",2
16725,WBGene00021449,"['Y39D8B.1a.1', 'Y39D8B.1b.1']",2
16726,WBGene00021450,['Y39D8B.2.1'],1
16727,WBGene00021451,['Y39D8B.3.1'],1
16728,WBGene00021452,['Y39F10A.1.1'],1
16729,WBGene00021454,['Y39F10A.3.1'],1
16730,WBGene00021456,"['Y39F10B.1a.1', 'Y39F10B.1b.1']",2
16731,WBGene00021457,"['Y39F10C.1a.1', 'Y39F10C.1b.1', 'Y39F10C.1c.1']",3
16732,WBGene00021458,"['Y39G10AL.1a.1', 'Y39G10AL.1b.1']",2
16733,WBGene00021460,"['Y39G10AR.2a.1', 'Y39G10AR.2b.1', 'Y39G10AR.2c.1', 'Y39G10AR.2d.1']",4
16734,WBGene00021461,"['Y39G10AR.3a.1', 'Y39G10AR.3b.1']",2
16735,WBGene00021463,['Y39G10AR.5.1'],1
16736,WBGene00021464,['Y39G10AR.6.1'],1
16737,WBGene00021465,"['Y39G10AR.7a.1', 'Y39G10AR.7b.1']",2
16738,WBGene00021466,['Y39G10AR.8.1'],1
16739,WBGene00021467,"['Y39G10AR.9a.1', 'Y39G10AR.9b.1']",2
16740,WBGene00021468,['Y39G10AR.10.1'],1
16741,WBGene00021469,['Y39G10AR.11.1'],1
16742,WBGene00021470,"['Y39G10AR.12a.1', 'Y39G10AR.12b.1']",2
16743,WBGene00021471,['Y39G10AR.15.1'],1
16744,WBGene00021472,['Y39G10AR.16.1'],1
16745,WBGene00021473,['Y39G10AR.17.1'],1
16746,WBGene00021474,"['Y39G10AR.18a.1', 'Y39G10AR.18b.1', 'Y39G10AR.18b.2', 'Y39G10AR.18c.1']",4
16747,WBGene00021475,['Y39G10AR.20.1'],1
16748,WBGene00021476,"['Y39G10AR.21a.1', 'Y39G10AR.21b.1', 'Y39G10AR.21c.1']",3
16749,WBGene00021477,['Y39G10AR.22.1'],1
16750,WBGene00021478,['Y39H10A.1.1'],1
16751,WBGene00021479,"['Y39H10A.2a.1', 'Y39H10A.2b.1', 'Y39H10A.2c.1']",3
16752,WBGene00021482,"['Y39H10A.6a.1', 'Y39H10A.6b.1', 'Y39H10A.6c.1']",3
16753,WBGene00021484,['Y40A1A.2.1'],1
16754,WBGene00021485,['Y40A1A.3.1'],1
16755,WBGene00021486,"['Y40B10A.1a.1', 'Y40B10A.1b.1']",2
16756,WBGene00021487,"['Y40B10A.2a.1', 'Y40B10A.2b.1']",2
16757,WBGene00021488,"['Y40B10A.3a.1', 'Y40B10A.3b.1']",2
16758,WBGene00021490,"['Y40B10A.5a.1', 'Y40B10A.5b.1', 'Y40B10A.5c.1', 'Y40B10A.5d.1']",4
16759,WBGene00021491,['Y40B10A.6.1'],1
16760,WBGene00021492,['Y40B10A.7.1'],1
16761,WBGene00021493,"['Y40B10A.9a.1', 'Y40B10A.9b.1']",2
16762,WBGene00021494,['Y40B10B.1.1'],1
16763,WBGene00021495,['Y40C5A.1.1'],1
16764,WBGene00021496,"['Y40C5A.3a.1', 'Y40C5A.3b.1', 'Y40C5A.3c.1', 'Y40C5A.3d.1', 'Y40C5A.3e.1', 'Y40C5A.3f.1', 'Y40C5A.3g.1', 'Y40C5A.3h.1', 'Y40C5A.3i.1', 'Y40C5A.3j.1', 'Y40C5A.3k.1', 'Y40C5A.3l.1', 'Y40C5A.3m.1', 'Y40C5A.3n.1', 'Y40C5A.3o.1', 'Y40C5A.3p.1', 'Y40C5A.3q.1']",17
16765,WBGene00021497,"['Y40C5A.4a.1', 'Y40C5A.4a.2', 'Y40C5A.4a.3', 'Y40C5A.4b.1', 'Y40C5A.4b.2', 'Y40C5A.4d.1']",6
16766,WBGene00021500,['Y40C7B.4.1'],1
16767,WBGene00021502,"['Y40D12A.1a.1', 'Y40D12A.1b.1']",2
16768,WBGene00021503,['Y40D12A.2.1'],1
16769,WBGene00021504,['Y41D4A.1.1'],1
16770,WBGene00021505,['Y41D4A.3.1'],1
16771,WBGene00021506,"['Y41D4A.4a.1', 'Y41D4A.4b.1', 'Y41D4A.4c.1', 'Y41D4A.4d.1', 'Y41D4A.4e.1']",5
16772,WBGene00021507,"['Y41D4A.5.1', 'Y41D4A.5.2', 'Y41D4A.5.3']",3
16773,WBGene00021508,"['Y41D4A.6a.1', 'Y41D4A.6b.1', 'Y41D4A.6c.1', 'Y41D4A.6d.1', 'Y41D4A.6e.1', 'Y41D4A.6f.1']",6
16774,WBGene00021509,"['Y41D4A.7a.1', 'Y41D4A.7b.1']",2
16775,WBGene00021510,"['Y41D4A.8a.1', 'Y41D4A.8b.1']",2
16776,WBGene00021511,['Y41D4B.1.1'],1
16777,WBGene00021512,"['Y41D4B.4a.1', 'Y41D4B.4b.1']",2
16778,WBGene00021513,"['Y41D4B.6a.1', 'Y41D4B.6b.1']",2
16779,WBGene00021514,"['Y41D4B.11a.1', 'Y41D4B.11b.1']",2
16780,WBGene00021515,"['Y41D4B.12a.1', 'Y41D4B.12a.2', 'Y41D4B.12b.1']",3
16781,WBGene00021516,['Y41D4B.14.1'],1
16782,WBGene00021517,['Y41D4B.15.1'],1
16783,WBGene00021518,['Y41D4B.16.1'],1
16784,WBGene00021519,['Y41D4B.17.1'],1
16785,WBGene00021522,"['Y41D4B.21a.1', 'Y41D4B.21b.1', 'Y41D4B.21c.1', 'Y41D4B.21d.1']",4
16786,WBGene00021524,['Y41D4B.24.1'],1
16787,WBGene00021525,['Y41D4B.26.1'],1
16788,WBGene00021526,['Y41G9A.2.1'],1
16789,WBGene00021527,['Y41G9A.3.1'],1
16790,WBGene00021528,"['Y41G9A.4a.1', 'Y41G9A.4b.1', 'Y41G9A.4c.1', 'Y41G9A.4d.1', 'Y41G9A.4e.1']",5
16791,WBGene00021529,"['Y41G9A.5a.1', 'Y41G9A.5b.1']",2
16792,WBGene00021530,['Y41G9A.6.1'],1
16793,WBGene00021531,['Y42G9A.1.1'],1
16794,WBGene00021532,['Y42G9A.2.1'],1
16795,WBGene00021533,"['Y42G9A.3a.1', 'Y42G9A.3b.1']",2
16796,WBGene00021534,"['Y42G9A.4a.1', 'Y42G9A.4b.1', 'Y42G9A.4b.2', 'Y42G9A.4c.1', 'Y42G9A.4c.2', 'Y42G9A.4d.1', 'Y42G9A.4e.1', 'Y42G9A.4f.1', 'Y42G9A.4g.1', 'Y42G9A.4h.1', 'Y42G9A.4i.1', 'Y42G9A.4j.1', 'Y42G9A.4k.1', 'Y42G9A.4l.1', 'Y42G9A.4m.1', 'Y42G9A.4n.1', 'Y42G9A.4o.1', 'Y42G9A.4p.1', 'Y42G9A.4q.1', 'Y42G9A.4r.1', 'Y42G9A.4r.10', 'Y42G9A.4r.11', 'Y42G9A.4r.2', 'Y42G9A.4r.3', 'Y42G9A.4r.4', 'Y42G9A.4r.5', 'Y42G9A.4r.6', 'Y42G9A.4r.7', 'Y42G9A.4r.8', 'Y42G9A.4r.9']",30
16797,WBGene00021535,"['Y42G9A.6a.1', 'Y42G9A.6b.1', 'Y42G9A.6c.1', 'Y42G9A.6d.1', 'Y42G9A.6e.1', 'Y42G9A.6f.1', 'Y42G9A.6g.1', 'Y42G9A.6h.1']",8
16798,WBGene00021536,"['Y42H9AR.1.1', 'Y42H9AR.1.2']",2
16799,WBGene00021537,['Y42H9AR.2.1'],1
16800,WBGene00021538,"['Y42H9AR.3a.1', 'Y42H9AR.3b.1']",2
16801,WBGene00021539,['Y42H9AR.4.1'],1
16802,WBGene00021540,['Y42H9AR.5.1'],1
16803,WBGene00021541,['Y42H9B.3.1'],1
16804,WBGene00021542,['Y43B11AL.1.1'],1
16805,WBGene00021543,['Y43B11AR.1.1'],1
16806,WBGene00021544,['Y43B11AR.3.1'],1
16807,WBGene00021545,"['Y43H11AL.1a.1', 'Y43H11AL.1a.2', 'Y43H11AL.1a.3', 'Y43H11AL.1a.4', 'Y43H11AL.1b.1', 'Y43H11AL.1c.1', 'Y43H11AL.1d.1', 'Y43H11AL.1e.1']",8
16808,WBGene00021546,"['Y43H11AL.2a.1', 'Y43H11AL.2b.1']",2
16809,WBGene00021547,"['Y44E3A.1a.1', 'Y44E3A.1c.1', 'Y44E3A.1d.1']",3
16810,WBGene00021548,['Y44E3A.3.1'],1
16811,WBGene00021549,['Y44E3A.4.1'],1
16812,WBGene00021551,"['Y44E3A.6a.1', 'Y44E3A.6a.2', 'Y44E3A.6b.1', 'Y44E3A.6c.1', 'Y44E3A.6d.1']",5
16813,WBGene00021552,"['Y44E3B.1a.1', 'Y44E3B.1a.2', 'Y44E3B.1b.1', 'Y44E3B.1b.2', 'Y44E3B.1c.1']",5
16814,WBGene00021553,['Y44E3B.2.1'],1
16815,WBGene00021554,"['Y45G5AL.1a.1', 'Y45G5AL.1b.1']",2
16816,WBGene00021555,"['Y45G5AM.2a.1', 'Y45G5AM.2c.1', 'Y45G5AM.2d.1']",3
16817,WBGene00021556,"['Y45G5AM.3a.1', 'Y45G5AM.3a.2']",2
16818,WBGene00021557,['Y45G5AM.5.1'],1
16819,WBGene00021558,"['Y45G5AM.6a.1', 'Y45G5AM.6b.1']",2
16820,WBGene00021559,"['Y45G5AM.7a.1', 'Y45G5AM.7b.1']",2
16821,WBGene00021560,"['Y45G5AM.8a.1', 'Y45G5AM.8b.1', 'Y45G5AM.8c.1']",3
16822,WBGene00021561,"['Y45G5AM.9a.1', 'Y45G5AM.9b.1', 'Y45G5AM.9b.2', 'Y45G5AM.9c.1', 'Y45G5AM.9d.1']",5
16823,WBGene00021562,['Y45G12B.1.1'],1
16824,WBGene00021563,"['Y45G12B.2a.1', 'Y45G12B.2b.1', 'Y45G12B.2c.1']",3
16825,WBGene00021564,"['Y45G12B.3a.1', 'Y45G12B.3a.2', 'Y45G12B.3b.1']",3
16826,WBGene00021565,['Y45G12C.1.1'],1
16827,WBGene00021566,['Y45G12C.3.1'],1
16828,WBGene00021567,['Y45G12C.4.1'],1
16829,WBGene00021568,['Y45G12C.5.1'],1
16830,WBGene00021569,['Y45G12C.6.1'],1
16831,WBGene00021570,['Y45G12C.7.1'],1
16832,WBGene00021571,['Y45G12C.8.1'],1
16833,WBGene00021572,"['Y45G12C.9a.1', 'Y45G12C.9b.1', 'Y45G12C.9e.1']",3
16834,WBGene00021573,['Y45G12C.10.1'],1
16835,WBGene00021576,['Y46B2A.1.1'],1
16836,WBGene00021578,['Y46B2A.3.1'],1
16837,WBGene00021579,['Y46C8AL.1.1'],1
16838,WBGene00021580,['Y46C8AL.2.1'],1
16839,WBGene00021581,['Y46C8AL.3.1'],1
16840,WBGene00021582,['Y46C8AL.4.1'],1
16841,WBGene00021583,['Y46C8AL.5.1'],1
16842,WBGene00021585,['Y46C8AL.8.1'],1
16843,WBGene00021586,['Y46C8AL.9.1'],1
16844,WBGene00021587,['Y46C8AR.1.1'],1
16845,WBGene00021589,"['Y46D2A.1.1', 'Y46D2A.1.2', 'Y46D2A.1.3']",3
16846,WBGene00021590,['Y46D2A.2.1'],1
16847,WBGene00021591,['Y46D2A.3.1'],1
16848,WBGene00021592,['Y46E12A.2.1'],1
16849,WBGene00021593,['Y46E12A.3.1'],1
16850,WBGene00021594,"['Y46E12BL.1a.1', 'Y46E12BL.1b.1']",2
16851,WBGene00021595,"['Y46E12BL.2a.1', 'Y46E12BL.2a.2']",2
16852,WBGene00021596,['Y46E12BL.3.1'],1
16853,WBGene00021597,"['Y46E12BL.4a.1', 'Y46E12BL.4b.1', 'Y46E12BL.4c.1', 'Y46E12BL.4d.1', 'Y46E12BL.4e.1', 'Y46E12BL.4f.1', 'Y46E12BL.4g.1', 'Y46E12BL.4h.1', 'Y46E12BL.4i.1']",9
16854,WBGene00021599,"['Y46H3A.1a.1', 'Y46H3A.1b.1']",2
16855,WBGene00021600,"['Y46H3A.4a.1', 'Y46H3A.4b.1', 'Y46H3A.4c.1']",3
16856,WBGene00021601,"['Y46H3A.5a.1', 'Y46H3A.5b.1']",2
16857,WBGene00021602,"['Y46H3B.1a.1', 'Y46H3B.1b.1']",2
16858,WBGene00021603,['Y46H3B.2.1'],1
16859,WBGene00021605,['Y46H3C.5.1'],1
16860,WBGene00021607,['Y46H3C.7.1'],1
16861,WBGene00021608,['Y46H3D.1.1'],1
16862,WBGene00021609,['Y46H3D.4.1'],1
16863,WBGene00021610,"['Y46H3D.6a.1', 'Y46H3D.6b.1']",2
16864,WBGene00021611,['Y46H3D.7a.1'],1
16865,WBGene00021612,['Y46H3D.8.1'],1
16866,WBGene00021613,['Y47A7.1.1'],1
16867,WBGene00021614,['Y47A7.2.1'],1
16868,WBGene00021615,['Y47C4A.1.1'],1
16869,WBGene00021616,['Y47D7A.2.1'],1
16870,WBGene00021617,['Y47D7A.3.1'],1
16871,WBGene00021619,['Y47D7A.6.1'],1
16872,WBGene00021620,['Y47D7A.7.1'],1
16873,WBGene00021621,['Y47D7A.9.1'],1
16874,WBGene00021623,['Y47D7A.11.1'],1
16875,WBGene00021624,['Y47D7A.12.1'],1
16876,WBGene00021625,['Y47D7A.13.1'],1
16877,WBGene00021626,"['Y47D7A.14a.1', 'Y47D7A.14b.1', 'Y47D7A.14c.1', 'Y47D7A.14d.1', 'Y47D7A.14e.1']",5
16878,WBGene00021627,['Y47D7A.15.1'],1
16879,WBGene00021628,"['Y47D9A.1a.1', 'Y47D9A.1b.1']",2
16880,WBGene00021629,"['Y47D9A.2a.1', 'Y47D9A.2b.1']",2
16881,WBGene00021630,['Y47D9A.3.1'],1
16882,WBGene00021631,['Y47D9A.4.1'],1
16883,WBGene00021632,"['Y47D9A.5.1', 'Y47D9A.5.2']",2
16884,WBGene00021633,['Y47G6A.3.1'],1
16885,WBGene00021634,['Y47G6A.4.1'],1
16886,WBGene00021635,"['Y47G6A.5a.1', 'Y47G6A.5b.1']",2
16887,WBGene00021636,['Y47G6A.6.1'],1
16888,WBGene00021637,"['Y47G6A.7a.1', 'Y47G6A.7a.2', 'Y47G6A.7b.1', 'Y47G6A.7b.2']",4
16889,WBGene00021638,['Y47G6A.9.1'],1
16890,WBGene00021639,['Y47G6A.13.1'],1
16891,WBGene00021640,"['Y47G6A.14.1', 'Y47G6A.14.2']",2
16892,WBGene00021641,['Y47G6A.15.1'],1
16893,WBGene00021643,['Y47G6A.17.1'],1
16894,WBGene00021644,"['Y47G6A.18.1', 'Y47G6A.18.2']",2
16895,WBGene00021645,"['Y47G6A.19a.1', 'Y47G6A.19a.2', 'Y47G6A.19b.1', 'Y47G6A.19c.1', 'Y47G6A.19d.1']",5
16896,WBGene00021646,['Y47G6A.21.1'],1
16897,WBGene00021647,['Y47G6A.22.1'],1
16898,WBGene00021648,"['Y47G6A.24a.1', 'Y47G6A.24b.1']",2
16899,WBGene00021649,['Y47G6A.25.1'],1
16900,WBGene00021650,['Y47G6A.26.1'],1
16901,WBGene00021653,['Y47G6A.30.1'],1
16902,WBGene00021654,['Y47G7B.2.1'],1
16903,WBGene00021655,['Y48A5A.1.1'],1
16904,WBGene00021656,['Y48D7A.1.1'],1
16905,WBGene00021657,['Y48G1A.1.1'],1
16906,WBGene00021658,['Y48G1A.2.1'],1
16907,WBGene00021660,['Y48G1A.4.1'],1
16908,WBGene00021661,"['Y48G1A.6a.1', 'Y48G1A.6b.1']",2
16909,WBGene00021666,['Y48G1BL.7.1'],1
16910,WBGene00021667,['Y48G1BM.1.1'],1
16911,WBGene00021671,['Y48G1BM.6a.1'],1
16912,WBGene00021675,['Y48G1BR.1.1'],1
16913,WBGene00021676,['Y48G1C.1.1'],1
16914,WBGene00021677,"['Y48G1C.4a.1', 'Y48G1C.4b.1']",2
16915,WBGene00021678,['Y48G1C.5.1'],1
16916,WBGene00021679,['Y48G1C.6.1'],1
16917,WBGene00021681,"['Y48G1C.8a.1', 'Y48G1C.8b.1']",2
16918,WBGene00021682,"['Y48G1C.9a.1', 'Y48G1C.9b.1']",2
16919,WBGene00021683,"['Y48G1C.10a.1', 'Y48G1C.10a.2', 'Y48G1C.10b.1', 'Y48G1C.10c.1']",4
16920,WBGene00021685,"['Y48G8AL.1a.1', 'Y48G8AL.1a.2', 'Y48G8AL.1b.1', 'Y48G8AL.1c.1', 'Y48G8AL.1d.1', 'Y48G8AL.1e.1']",6
16921,WBGene00021686,"['Y48G8AL.5a.1', 'Y48G8AL.5b.1', 'Y48G8AL.5c.1', 'Y48G8AL.5d.1']",4
16922,WBGene00021687,['Y48G8AL.7.1'],1
16923,WBGene00021689,"['Y48G8AL.10a.1', 'Y48G8AL.10b.1', 'Y48G8AL.10c.1', 'Y48G8AL.10d.1', 'Y48G8AL.10e.1']",5
16924,WBGene00021690,['Y48G8AL.12.1'],1
16925,WBGene00021691,"['Y48G8AL.13a.1', 'Y48G8AL.13a.2', 'Y48G8AL.13a.3', 'Y48G8AL.13b.1']",4
16926,WBGene00021692,['Y48G8AL.15.1'],1
16927,WBGene00021693,['Y48G8AR.2.1'],1
16928,WBGene00021694,['Y48G8AR.3.1'],1
16929,WBGene00021697,['Y48G9A.3.1'],1
16930,WBGene00021698,"['Y48G9A.4a.1', 'Y48G9A.4b.1']",2
16931,WBGene00021700,"['Y48G9A.6a.1', 'Y48G9A.6b.1']",2
16932,WBGene00021701,"['Y48G9A.7a.1', 'Y48G9A.7b.1']",2
16933,WBGene00021702,"['Y48G9A.9a.1', 'Y48G9A.9b.1']",2
16934,WBGene00021703,['Y48G9A.10.1'],1
16935,WBGene00021704,['Y48G9A.11.1'],1
16936,WBGene00021706,['Y49C4A.1.1'],1
16937,WBGene00021707,['Y49C4A.2.1'],1
16938,WBGene00021708,['Y49C4A.3.1'],1
16939,WBGene00021709,"['Y49C4A.8a.1', 'Y49C4A.8a.2', 'Y49C4A.8a.3']",3
16940,WBGene00021710,['Y49C4A.9.1'],1
16941,WBGene00021713,['Y49F6A.5.1'],1
16942,WBGene00021714,"['Y49F6B.1a.1', 'Y49F6B.1b.1', 'Y49F6B.1c.1', 'Y49F6B.1d.1', 'Y49F6B.1e.1', 'Y49F6B.1f.1']",6
16943,WBGene00021715,['Y49F6B.2.1'],1
16944,WBGene00021716,['Y49F6B.3.1'],1
16945,WBGene00021717,['Y49F6B.5.1'],1
16946,WBGene00021718,"['Y49F6B.6a.1', 'Y49F6B.6b.1']",2
16947,WBGene00021719,['Y49F6B.7.1'],1
16948,WBGene00021720,['Y49F6B.8.1'],1
16949,WBGene00021721,"['Y49F6B.9a.1', 'Y49F6B.9b.1']",2
16950,WBGene00021722,['Y49F6B.11.1'],1
16951,WBGene00021724,['Y49F6C.2.1'],1
16952,WBGene00021725,['Y49F6C.3.1'],1
16953,WBGene00021726,['Y49F6C.4.1'],1
16954,WBGene00021728,['Y49F6C.6.1'],1
16955,WBGene00021729,"['Y49F6C.7a.1', 'Y49F6C.7b.1']",2
16956,WBGene00021730,['Y49F6C.8.1'],1
16957,WBGene00021731,['Y49G5A.1.1'],1
16958,WBGene00021732,"['Y49G5B.1a.1', 'Y49G5B.1a.2', 'Y49G5B.1b.1', 'Y49G5B.1b.2']",4
16959,WBGene00021733,"['Y50C1A.1a.1', 'Y50C1A.1b.1']",2
16960,WBGene00021734,['Y50C1A.2.1'],1
16961,WBGene00021735,"['Y50D4A.1a.1', 'Y50D4A.1b.1', 'Y50D4A.1c.1', 'Y50D4A.1d.1']",4
16962,WBGene00021736,"['Y50D4A.2a.1', 'Y50D4A.2b.1']",2
16963,WBGene00021738,"['Y50D4A.4a.1', 'Y50D4A.4b.1', 'Y50D4A.4d.1']",3
16964,WBGene00021739,['Y50D4A.5.1'],1
16965,WBGene00021740,"['Y50D4B.1a.1', 'Y50D4B.1b.1', 'Y50D4B.1c.1', 'Y50D4B.1d.1']",4
16966,WBGene00021741,"['Y50D4B.2a.1', 'Y50D4B.2b.1']",2
16967,WBGene00021743,"['Y50D4B.4a.1', 'Y50D4B.4b.1', 'Y50D4B.4c.1', 'Y50D4B.4d.1', 'Y50D4B.4e.1', 'Y50D4B.4f.1']",6
16968,WBGene00021744,['Y50D4B.5.1'],1
16969,WBGene00021745,['Y50D4B.6.1'],1
16970,WBGene00021748,"['Y50D4C.3a.1', 'Y50D4C.3b.1']",2
16971,WBGene00021749,"['Y50D4C.5a.1', 'Y50D4C.5b.1']",2
16972,WBGene00021750,['Y50D4C.6a.1'],1
16973,WBGene00021751,"['Y50D7A.1a.1', 'Y50D7A.1b.1']",2
16974,WBGene00021752,['Y50D7A.2.1'],1
16975,WBGene00021753,"['Y50D7A.3a.1', 'Y50D7A.3b.1']",2
16976,WBGene00021754,['Y50D7A.4.1'],1
